order_id,client_id,product_id,country,order_date,quantity,unit_price,status
MOB-20250402-115636,96849,9051,India,2025-04-02,2,37.57,PAID
MOB-20250402-115637,78393,8660,India,2025-04-02,1,47.4,PAID
MOB-20250402-115638,78828,7812,China,2025-04-02,3,120.55,PAID
MOB-20250402-115639,96347,9610,Brazil,2025-04-02,3,64.68,PAID
MOB-20250402-115640,78524,9364,India,2025-04-02,2,12.14,PAID
MOB-20250402-115641,87568,9215,Brazil,2025-04-02,2,133.45,PAID
MOB-20250402-115642,87784,9748,USA,2025-04-02,3,131.72,PAID
MOB-20250402-115643,82722,7574,China,2025-04-02,2,78.08,PAID
MOB-20250402-115644,74923,7646,USA,2025-04-02,3,98.32,CANCELLED
MOB-20250402-115645,91575,7449,Brazil,2025-04-02,1,82.59,PAID
MOB-20250402-115646,73297,7720,Brazil,2025-04-02,2,31.51,CANCELLED
MOB-20250402-115647,99622,9822,India,2025-04-02,3,36.58,PAID
MOB-20250402-115648,89196,9835,China,2025-04-02,3,124.73,PAID
MOB-20250402-115649,75755,8190,France,2025-04-02,2,91.53,PAID
MOB-20250402-115650,97625,9068,France,2025-04-02,2,82.46,PAID
MOB-20250402-115651,87288,8089,China,2025-04-02,3,35.42,PAID
MOB-20250402-115652,76066,9571,Brazil,2025-04-02,1,25.28,PAID
MOB-20250402-115653,82113,7974,China,2025-04-02,2,51.47,PAID
MOB-20250402-115654,78834,8305,Brazil,2025-04-02,2,119.8,PAID
MOB-20250402-115655,91426,8529,Brazil,2025-04-02,2,132.35,PAID
MOB-20250402-115656,71036,8795,China,2025-04-02,2,122.63,PAID
MOB-20250402-115657,77879,8174,Brazil,2025-04-02,1,107.81,PAID
MOB-20250402-115658,97026,9128,China,2025-04-02,3,20.74,CANCELLED
MOB-20250402-115659,81336,7430,China,2025-04-02,3,76.4,CANCELLED
MOB-20250402-115660,85377,8718,Brazil,2025-04-02,3,15.8,PAID
MOB-20250402-115661,91958,9928,USA,2025-04-02,1,34.66,PAID
MOB-20250402-115662,88796,8695,Brazil,2025-04-02,3,85.44,PAID
MOB-20250402-115663,75620,7075,China,2025-04-02,3,60.05,PAID
MOB-20250402-115664,75940,7309,Brazil,2025-04-02,3,78.3,PAID
MOB-20250402-115665,80769,9136,China,2025-04-02,3,78.71,CANCELLED
MOB-20250402-115666,70577,8635,China,2025-04-02,3,17.87,PAID
MOB-20250402-115667,93493,9061,Brazil,2025-04-02,1,111.96,PAID
MOB-20250402-115668,80033,8480,India,2025-04-02,2,54.11,CANCELLED
MOB-20250402-115669,84640,9365,USA,2025-04-02,2,14.0,CANCELLED
MOB-20250402-115670,86852,7413,USA,2025-04-02,3,105.14,PAID
MOB-20250402-115671,78185,8158,Brazil,2025-04-02,3,28.91,CANCELLED
MOB-20250402-115672,71891,7516,Brazil,2025-04-02,1,71.89,CANCELLED
MOB-20250402-115673,91655,9665,India,2025-04-02,2,111.7,CANCELLED
MOB-20250402-115674,81023,9511,France,2025-04-02,1,46.04,PAID
MOB-20250402-115675,99702,7483,China,2025-04-02,3,129.36,PAID
MOB-20250402-115676,70627,8740,Brazil,2025-04-02,2,13.14,PAID
MOB-20250402-115677,82349,7550,Brazil,2025-04-02,1,139.44,CANCELLED
MOB-20250402-115678,74156,7598,India,2025-04-02,3,121.57,PAID
MOB-20250402-115679,96722,8853,USA,2025-04-02,1,98.22,PAID
MOB-20250402-115680,71322,7227,China,2025-04-02,1,148.74,PAID
MOB-20250402-115681,95942,9313,India,2025-04-02,1,42.96,PAID
MOB-20250402-115682,97683,9817,India,2025-04-02,1,18.6,PAID
MOB-20250402-115683,85754,9778,China,2025-04-02,1,37.72,CANCELLED
MOB-20250402-115684,71582,9804,Brazil,2025-04-02,2,70.02,PAID
MOB-20250402-115685,82310,7701,Brazil,2025-04-02,1,65.12,PAID
MOB-20250402-115686,91215,7265,India,2025-04-02,2,107.46,CANCELLED
MOB-20250402-115687,84228,8808,Brazil,2025-04-02,1,127.75,PAID
MOB-20250402-115688,88168,9307,Brazil,2025-04-02,1,107.62,PAID
MOB-20250402-115689,96219,9227,India,2025-04-02,1,62.84,CANCELLED
MOB-20250402-115690,71018,8512,India,2025-04-02,3,34.49,CANCELLED
MOB-20250402-115691,74243,9829,Brazil,2025-04-02,2,89.34,PAID
MOB-20250402-115692,77876,9255,China,2025-04-02,3,126.98,PAID
MOB-20250402-115693,90292,7097,China,2025-04-02,3,57.37,PAID
MOB-20250402-115694,88230,7465,Brazil,2025-04-02,3,114.63,PAID
MOB-20250402-115695,89564,7458,India,2025-04-02,2,64.22,CANCELLED
MOB-20250402-115696,90722,9983,India,2025-04-02,2,132.7,PAID
MOB-20250402-115697,84211,9820,China,2025-04-02,3,97.47,CANCELLED
MOB-20250402-115698,85363,9608,Brazil,2025-04-02,1,113.91,PAID
MOB-20250402-115699,94218,9885,India,2025-04-02,1,134.77,PAID
MOB-20250402-115700,86904,9651,Brazil,2025-04-02,3,64.43,PAID
MOB-20250402-115701,76605,8154,China,2025-04-02,1,149.3,CANCELLED
MOB-20250402-115702,70961,7815,Brazil,2025-04-02,1,84.55,PAID
MOB-20250402-115703,96892,7223,Brazil,2025-04-02,3,147.93,PAID
MOB-20250402-115704,91349,7168,India,2025-04-02,3,144.59,PAID
MOB-20250402-115705,94176,7700,France,2025-04-02,3,53.64,PAID
MOB-20250402-115706,76857,7688,China,2025-04-02,3,48.37,PAID
MOB-20250402-115707,74352,7823,India,2025-04-02,3,24.5,PAID
MOB-20250402-115708,95723,7549,USA,2025-04-02,3,54.95,PAID
MOB-20250402-115709,78479,7408,USA,2025-04-02,1,128.12,CANCELLED
MOB-20250402-115710,91052,8991,France,2025-04-02,2,77.43,PAID
MOB-20250402-115711,81673,9704,Brazil,2025-04-02,2,57.63,PAID
MOB-20250402-115712,89846,7333,India,2025-04-02,3,108.98,PAID
MOB-20250402-115713,82870,9934,Brazil,2025-04-02,2,126.65,CANCELLED
MOB-20250402-115714,91229,7295,USA,2025-04-02,3,85.32,PAID
MOB-20250402-115715,85909,8446,Brazil,2025-04-02,3,120.81,PAID
MOB-20250402-115716,87850,9809,Brazil,2025-04-02,1,104.74,PAID
MOB-20250402-115717,78250,7983,USA,2025-04-02,3,39.86,PAID
MOB-20250402-115718,81593,8931,India,2025-04-02,3,83.23,PAID
MOB-20250402-115719,81671,9577,India,2025-04-02,2,21.56,PAID
MOB-20250402-115720,75471,8960,Brazil,2025-04-02,1,118.35,PAID
MOB-20250402-115721,95617,7082,Brazil,2025-04-02,3,25.71,PAID
MOB-20250402-115722,78685,8272,India,2025-04-02,1,38.84,PAID
MOB-20250402-115723,81521,9388,India,2025-04-02,1,75.18,PAID
MOB-20250402-115724,85834,7442,India,2025-04-02,1,107.37,PAID
MOB-20250402-115725,77546,7103,USA,2025-04-02,1,38.44,PAID
MOB-20250402-115726,84126,7826,Brazil,2025-04-02,2,91.58,CANCELLED
MOB-20250402-115727,88536,8305,China,2025-04-02,1,96.36,PAID
MOB-20250402-115728,99200,8815,Brazil,2025-04-02,3,19.68,PAID
MOB-20250402-115729,78455,8908,India,2025-04-02,2,69.6,PAID
MOB-20250402-115730,83063,8997,India,2025-04-02,2,20.69,CANCELLED
MOB-20250402-115731,82665,8267,USA,2025-04-02,3,108.38,CANCELLED
MOB-20250402-115732,84408,9387,India,2025-04-02,3,65.45,PAID
MOB-20250402-115733,70858,7287,Brazil,2025-04-02,3,115.77,PAID
MOB-20250402-115734,82965,8549,China,2025-04-02,3,146.29,PAID
MOB-20250402-115735,74406,9355,India,2025-04-02,2,133.17,PAID
MOB-20250402-115736,83524,9039,USA,2025-04-02,1,16.38,PAID
MOB-20250402-115737,81464,8083,France,2025-04-02,1,143.81,PAID
MOB-20250402-115738,79485,9663,India,2025-04-02,1,144.24,CANCELLED
MOB-20250402-115739,92320,9487,India,2025-04-02,3,23.93,PAID
MOB-20250402-115740,76742,8552,China,2025-04-02,1,124.14,CANCELLED
MOB-20250402-115741,87380,9017,Brazil,2025-04-02,3,91.72,PAID
MOB-20250402-115742,93359,9724,Brazil,2025-04-02,3,62.12,PAID
MOB-20250402-115743,71286,8101,China,2025-04-02,3,142.48,PAID
MOB-20250402-115744,83972,7747,China,2025-04-02,1,143.2,CANCELLED
MOB-20250402-115745,95062,7462,Brazil,2025-04-02,2,47.1,PAID
MOB-20250402-115746,97609,7762,China,2025-04-02,2,93.09,PAID
MOB-20250402-115747,77658,7111,Brazil,2025-04-02,2,105.13,PAID
MOB-20250402-115748,92607,8262,India,2025-04-02,1,81.28,PAID
MOB-20250402-115749,73622,8146,Brazil,2025-04-02,3,69.83,PAID
MOB-20250402-115750,81225,9576,Brazil,2025-04-02,2,31.52,PAID
MOB-20250402-115751,87115,7625,Brazil,2025-04-02,1,128.0,PAID
MOB-20250402-115752,98697,7010,Brazil,2025-04-02,3,68.33,PAID
MOB-20250402-115753,75968,8915,Brazil,2025-04-02,1,129.05,PAID
MOB-20250402-115754,79296,9213,USA,2025-04-02,1,88.78,PAID
MOB-20250402-115755,76521,7070,China,2025-04-02,2,130.4,CANCELLED
MOB-20250402-115756,91936,8511,France,2025-04-02,1,37.59,PAID
MOB-20250402-115757,74780,9330,China,2025-04-02,3,149.25,PAID
MOB-20250402-115758,70768,9697,France,2025-04-02,3,55.69,PAID
MOB-20250402-115759,95945,9424,Brazil,2025-04-02,3,55.12,PAID
MOB-20250402-115760,92975,8384,Brazil,2025-04-02,2,78.34,PAID
MOB-20250402-115761,95633,8488,China,2025-04-02,2,140.06,PAID
MOB-20250402-115762,72851,9437,Brazil,2025-04-02,1,143.29,PAID
MOB-20250402-115763,72948,7922,India,2025-04-02,3,35.1,PAID
MOB-20250402-115764,84662,8048,Brazil,2025-04-02,3,23.38,PAID
MOB-20250402-115765,76030,9990,Brazil,2025-04-02,2,109.75,PAID
MOB-20250402-115766,81020,8110,China,2025-04-02,1,97.51,PAID
MOB-20250402-115767,76221,7233,India,2025-04-02,3,62.92,CANCELLED
MOB-20250402-115768,84738,7668,Brazil,2025-04-02,1,40.7,CANCELLED
MOB-20250402-115769,88210,8342,Brazil,2025-04-02,2,32.62,PAID
MOB-20250402-115770,93204,7604,France,2025-04-02,3,135.12,PAID
MOB-20250402-115771,94330,8697,India,2025-04-02,2,67.98,CANCELLED
MOB-20250402-115772,89538,7891,USA,2025-04-02,1,124.21,CANCELLED
MOB-20250402-115773,86289,7629,Brazil,2025-04-02,1,145.34,PAID
MOB-20250402-115774,96752,7427,China,2025-04-02,1,92.45,CANCELLED
MOB-20250402-115775,70464,8997,Brazil,2025-04-02,1,132.05,PAID
MOB-20250402-115776,83198,7514,Brazil,2025-04-02,3,124.19,PAID
MOB-20250402-115777,83042,9304,Brazil,2025-04-02,3,50.1,PAID
MOB-20250402-115778,95052,9132,China,2025-04-02,2,78.28,PAID
MOB-20250402-115779,77349,7076,Brazil,2025-04-02,2,18.87,PAID
MOB-20250402-115780,70501,8667,Brazil,2025-04-02,3,144.68,CANCELLED
MOB-20250402-115781,95024,9826,India,2025-04-02,3,36.67,PAID
MOB-20250402-115782,78236,7531,Brazil,2025-04-02,3,23.49,PAID
MOB-20250402-115783,98070,7865,USA,2025-04-02,2,135.99,CANCELLED
MOB-20250402-115784,91795,9517,Brazil,2025-04-02,3,57.21,PAID
MOB-20250402-115785,77179,9842,Brazil,2025-04-02,1,22.3,PAID
MOB-20250402-115786,71442,8954,China,2025-04-02,1,98.57,PAID
MOB-20250402-115787,79371,9062,USA,2025-04-02,1,86.08,PAID
MOB-20250402-115788,73588,8966,China,2025-04-02,1,132.19,PAID
MOB-20250402-115789,76782,8154,India,2025-04-02,3,51.57,PAID
MOB-20250402-115790,75138,8370,China,2025-04-02,1,87.86,CANCELLED
MOB-20250402-115791,98161,8605,China,2025-04-02,1,22.55,CANCELLED
MOB-20250402-115792,82639,7266,China,2025-04-02,2,48.57,PAID
MOB-20250402-115793,74069,8895,USA,2025-04-02,1,126.11,CANCELLED
MOB-20250402-115794,98972,8324,Brazil,2025-04-02,2,24.9,CANCELLED
MOB-20250402-115795,74482,9651,China,2025-04-02,2,123.98,CANCELLED
MOB-20250402-115796,97885,9948,India,2025-04-02,3,59.71,CANCELLED
MOB-20250402-115797,93268,9489,Brazil,2025-04-02,1,88.74,PAID
MOB-20250402-115798,81233,7974,USA,2025-04-02,3,132.88,PAID
MOB-20250402-115799,80962,7945,India,2025-04-02,1,102.37,PAID
MOB-20250402-115800,74629,9415,Brazil,2025-04-02,2,129.52,PAID
MOB-20250402-115801,86393,9901,USA,2025-04-02,3,135.57,PAID
MOB-20250402-115802,78624,7020,Brazil,2025-04-02,2,36.71,PAID
MOB-20250402-115803,88610,7433,Brazil,2025-04-02,1,139.37,PAID
MOB-20250402-115804,95449,7542,France,2025-04-02,2,29.43,PAID
MOB-20250402-115805,83575,9152,France,2025-04-02,1,69.74,CANCELLED
MOB-20250402-115806,84652,8074,India,2025-04-02,1,71.52,PAID
MOB-20250402-115807,93612,7900,China,2025-04-02,1,110.65,PAID
MOB-20250402-115808,91202,7443,China,2025-04-02,1,130.1,CANCELLED
MOB-20250402-115809,86308,9857,Brazil,2025-04-02,2,42.0,PAID
MOB-20250402-115810,74616,8086,India,2025-04-02,2,41.65,PAID
MOB-20250402-115811,94972,8030,India,2025-04-02,2,123.5,PAID
MOB-20250402-115812,83012,9494,India,2025-04-02,1,126.39,PAID
MOB-20250402-115813,92854,9503,China,2025-04-02,3,26.89,PAID
MOB-20250402-115814,97436,7078,Brazil,2025-04-02,3,82.9,CANCELLED
MOB-20250402-115815,77637,7022,India,2025-04-02,3,125.17,CANCELLED
MOB-20250402-115816,77814,9061,India,2025-04-02,1,57.14,PAID
MOB-20250402-115817,71548,7912,India,2025-04-02,2,35.73,PAID
MOB-20250402-115818,94600,7793,Brazil,2025-04-02,1,48.3,PAID
MOB-20250402-115819,76792,8750,Brazil,2025-04-02,3,29.27,PAID
MOB-20250402-115820,86320,9001,India,2025-04-02,3,77.08,PAID
MOB-20250402-115821,79989,7932,China,2025-04-02,2,71.87,PAID
MOB-20250402-115822,93503,8141,India,2025-04-02,3,57.92,PAID
MOB-20250402-115823,84857,9766,China,2025-04-02,1,32.65,CANCELLED
MOB-20250402-115824,83950,7770,Brazil,2025-04-02,1,26.44,CANCELLED
MOB-20250402-115825,82858,8768,Brazil,2025-04-02,3,23.48,PAID
MOB-20250402-115826,82663,7081,China,2025-04-02,3,14.99,PAID
MOB-20250402-115827,70189,9845,USA,2025-04-02,2,97.6,PAID
MOB-20250402-115828,75657,7503,India,2025-04-02,1,146.29,PAID
MOB-20250402-115829,79023,8504,India,2025-04-02,1,95.87,CANCELLED
MOB-20250402-115830,97707,8696,China,2025-04-02,2,66.75,PAID
MOB-20250402-115831,78382,7997,Brazil,2025-04-02,2,121.98,PAID
MOB-20250402-115832,81245,8591,Brazil,2025-04-02,1,73.22,PAID
MOB-20250402-115833,83192,8013,France,2025-04-02,2,48.21,CANCELLED
MOB-20250402-115834,75331,7823,Brazil,2025-04-02,3,142.96,PAID
MOB-20250402-115835,98599,9863,India,2025-04-02,2,28.59,PAID
MOB-20250402-115836,92613,8504,USA,2025-04-02,3,24.94,PAID
MOB-20250402-115837,85803,9579,Brazil,2025-04-02,2,116.32,PAID
MOB-20250402-115838,96833,7088,Brazil,2025-04-02,1,69.38,PAID
MOB-20250402-115839,76973,9435,USA,2025-04-02,2,52.48,PAID
MOB-20250402-115840,73758,7853,Brazil,2025-04-02,2,146.59,PAID
MOB-20250402-115841,99769,9643,India,2025-04-02,1,124.22,PAID
MOB-20250402-115842,86334,9137,India,2025-04-02,1,85.39,CANCELLED
MOB-20250402-115843,70917,8341,China,2025-04-02,3,10.85,CANCELLED
MOB-20250402-115844,79944,9553,Brazil,2025-04-02,2,45.72,PAID
MOB-20250402-115845,75035,8805,USA,2025-04-02,2,119.93,CANCELLED
MOB-20250402-115846,72763,9112,India,2025-04-02,1,113.61,PAID
MOB-20250402-115847,77387,8465,Brazil,2025-04-02,1,49.49,CANCELLED
MOB-20250402-115848,94295,7711,Brazil,2025-04-02,3,116.65,PAID
MOB-20250402-115849,84740,8959,Brazil,2025-04-02,3,32.04,PAID
MOB-20250402-115850,93388,9566,China,2025-04-02,2,149.64,PAID
MOB-20250402-115851,73692,7781,China,2025-04-02,3,72.71,PAID
MOB-20250402-115852,88773,7564,Brazil,2025-04-02,1,12.21,PAID
MOB-20250402-115853,71215,8221,India,2025-04-02,2,44.57,PAID
MOB-20250402-115854,89426,9945,China,2025-04-02,1,121.62,CANCELLED
MOB-20250402-115855,75102,8854,India,2025-04-02,2,23.95,CANCELLED
MOB-20250402-115856,96047,7462,USA,2025-04-02,1,54.63,PAID
MOB-20250402-115857,78965,8091,India,2025-04-02,2,21.22,PAID
MOB-20250402-115858,76316,8665,India,2025-04-02,2,14.11,PAID
MOB-20250402-115859,92241,9226,Brazil,2025-04-02,1,30.34,PAID
MOB-20250402-115860,76746,7470,China,2025-04-02,1,40.51,CANCELLED
MOB-20250402-115861,71287,7170,Brazil,2025-04-02,3,86.06,CANCELLED
MOB-20250402-115862,77024,8239,Brazil,2025-04-02,1,87.57,PAID
MOB-20250402-115863,94069,7939,USA,2025-04-02,1,85.38,PAID
MOB-20250402-115864,70045,8864,China,2025-04-02,2,50.96,PAID
MOB-20250402-115865,91518,7951,China,2025-04-02,1,72.52,PAID
MOB-20250402-115866,76986,8514,France,2025-04-02,3,88.6,PAID
